sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1112244,5,2,0,0,10,10,0,1,1,2,0,No,0,0.98,0.97,0,No,No,No,Yes,No,No
1112245,4,4,0,0,0,0,0,0,0,1,1,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1112246,9,2,0,2,4,4,0,0,0,0,0,No,0,0.82,0.89,0,Yes,No,Yes,Yes,No,No
1112247,4,9,0,2,4,4,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112248,5,2,4,0,8,12,3,5,37,56,0,No,0,0.95,0.91,0,No,No,No,Yes,No,No
1112249,112,2,184,406,790,1190,129,370,747,1152,150,No,0,0.92,0.79,0,No,No,Yes,Yes,No,No
1112250,21,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1112251,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112252,0,9,0,2,2,2,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112253,11,2,0,0,0,0,0,0,0,0,0,No,0,0.55,0.77,0,Yes,No,No,Yes,No,No
1112254,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112255,4,8,0,0,0,0,0,0,0,0,0,No,0,0.1,0.13,0,Yes,No,No,Yes,No,No
1112256,2,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1112257,80,2,0,900,1200,1500,0,4,8,12,105,No,0,0.79,0.83,0,Yes,No,No,Yes,No,No
1112258,39,8,0,0,40,60,4,25,54,95,4,No,0,0.95,0.93,0,No,No,No,Yes,No,No
1112259,0,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.94,0,No,No,No,Yes,No,No
1112260,7145,,15,0,0,0,40,95,372,435,78,No,0,-99,-99,0,No,No,No,No,No,No
1112261,1168,,8,0,0,0,12,31,60,89,20,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1112262,449,2,0,0,0,0,0,2,4,6,1,No,0,0.85,0.87,0,No,No,Yes,Yes,No,No
1112263,1740,3,3000,1086,4746,8224,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1112264,65,4,0,0,0,0,5,5,20,35,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1112265,1887,2,0,0,0,0,0,0,1,1,1,No,0,0,0,0,No,No,No,Yes,No,No
1112266,4,2,0,0,0,0,0,0,0,0,1,No,0,1,0.93,0,Yes,No,No,Yes,No,No
1112267,4,4,6,7,13,13,3,7,11,15,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1112268,114,3,0,0,0,40,7,20,54,76,2,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1112269,10,,0,0,0,0,0,0,0,1,2,No,0,-99,-99,0,Yes,No,No,No,No,No
1112270,2,9,0,0,0,0,0,0,0,0,1,No,0,0.67,0.8,0,No,No,No,Yes,No,No
1112271,6,12,0,0,0,0,0,0,0,0,1,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112272,33,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,Yes,Yes,No,No
1112273,35,8,0,16,32,48,5,16,30,42,5,No,0,1,0.99,0,Yes,No,No,No,No,No
1112274,1,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
1112275,31,16,0,0,0,0,0,0,0,0,1,No,0,0.44,0.46,0,No,No,No,Yes,No,No
1112276,3,12,0,0,0,0,0,0,0,0,0,No,0,0.05,0.24,0,No,No,No,Yes,No,No
1112277,10,8,0,10,20,40,1,9,14,25,0,No,0,0.82,0.68,0,No,No,No,Yes,No,No
1112278,136,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112279,3,16,0,0,0,0,0,0,0,0,0,No,0,0.44,0.46,0,No,No,Yes,Yes,No,No
1112280,8,8,0,0,0,0,0,0,1,1,2,No,0,0.42,0.46,0,No,No,No,Yes,No,No
1112281,206,8,29,240,390,510,65,223,465,778,218,No,0,1,1,0,No,No,No,Yes,No,No
1112282,42,8,4,30,54,78,8,27,58,97,17,No,0,1,0.98,0,No,No,No,Yes,No,No
1112283,3,8,0,15,30,30,2,9,12,18,0,No,0,1,0.99,0,No,No,No,Yes,No,No
1112284,14,12,0,0,0,0,0,0,0,0,1,No,0,0.87,0.68,0,No,No,No,Yes,No,No
1112285,8,17,0,0,0,0,0,0,1,1,3,No,0,0.06,0.5,0,No,No,Yes,Yes,No,No
1112286,1,8,0,3,4,6,0,2,3,5,0,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112287,17,17,0,0,0,0,0,0,0,0,1,No,0,0.79,0.83,0,No,No,No,Yes,No,No
1112288,11,8,0,0,0,0,1,2,5,5,2,No,0,1,0.99,0,No,No,No,Yes,No,No
1112289,89,8,6,50,100,150,22,67,153,248,54,No,0,0.88,0.94,0,No,No,No,Yes,No,No
1112290,15,8,0,19,43,67,9,21,42,56,18,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1112291,5,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112292,10,8,0,0,0,0,0,0,2,3,2,No,0,0.74,0.76,0,No,No,No,Yes,No,No
1112293,6,,0,0,0,0,1,3,6,15,1,No,0,-99,-99,0,No,No,Yes,No,No,No
1112295,9,8,0,0,0,0,0,2,4,4,1,No,0,1,1,0,Yes,No,No,Yes,No,No
1112296,44,2,3,21,42,70,15,34,73,127,28,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112297,362,52,0,74,74,74,1,16,33,33,0,No,0,0.68,0.58,0,Yes,No,No,No,No,No
1112298,186,8,0,193,313,393,49,137,280,497,130,No,0,0.96,0.97,0,No,No,No,Yes,No,No
1112299,12,9,0,14,26,38,4,12,22,34,3,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1112300,9,8,0,0,0,0,0,0,0,0,1,No,0,0.93,0.96,0,No,No,No,Yes,No,No
1112301,205,8,40,200,320,480,61,159,323,545,101,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112302,3,9,0,0,0,0,0,0,0,0,2,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1112303,1,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1112304,12,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1112305,12,8,0,0,12,21,4,11,19,33,3,No,0,0.79,0.78,0,No,No,No,Yes,No,No
1112306,11,12,0,0,0,0,1,2,3,3,1,No,0,0.93,0.96,0,No,No,No,Yes,No,No
1112307,8,8,7,7,13,22,1,11,20,24,9,No,0,0.84,0.48,0,No,No,No,Yes,No,No
1112308,17,8,0,0,0,0,0,0,0,0,0,No,0,1,0.99,0,No,No,Yes,Yes,No,No
1112309,31,2,0,0,0,0,0,2,6,7,2,No,0,0.82,0.78,0,Yes,No,No,Yes,No,No
1112310,2,2,0,0,0,0,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1112311,4,2,0,0,10,10,1,1,1,1,1,No,0,1,1,0,Yes,No,No,Yes,No,No
1112312,0,2,0,11,11,11,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1112313,12,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1112314,7,2,10,14,28,28,8,17,25,26,2,No,0,1,0.99,0,No,No,No,Yes,No,No
1112315,0,8,0,0,0,0,0,0,0,0,2,No,0,0.75,0.63,0,No,No,No,Yes,No,No
1112316,3,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.88,0,Yes,No,No,Yes,No,No
1112317,22,2,0,0,0,0,3,4,12,14,0,No,0,0.98,0.95,0,Yes,No,Yes,Yes,No,No
1112318,17,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112319,1104,,0,175,737,1423,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1112320,10,2,0,0,0,0,0,0,1,3,0,No,0,0.93,0.86,0,No,No,No,Yes,No,No
1112321,8,3,0,0,0,0,0,0,0,3,1,No,0,0.94,0.94,0,Yes,No,No,Yes,No,No
1112322,71,8,55,154,256,370,37,171,303,387,46,No,0,0.94,0.95,14,No,No,No,Yes,No,No
1112323,19,2,0,0,0,0,0,1,1,1,0,No,0,0.54,0.48,0,Yes,No,No,Yes,No,No
1112324,3,2,0,30,30,30,0,1,1,1,0,No,0,0.35,0.73,0,Yes,No,No,Yes,No,No
1112325,7,2,0,10,10,10,1,2,2,2,0,No,0,0.63,0.64,0,Yes,No,No,Yes,No,No
1112326,0,8,0,0,0,0,0,0,0,0,0,No,0,0.48,0.53,0,No,No,No,Yes,No,No
1112327,5,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112328,1254,,3,0,0,0,11,39,74,138,35,No,0,-99,-99,0,No,No,No,Yes,No,No
1112329,2,2,0,0,0,0,0,0,0,0,0,No,0,1,0.92,0,No,No,No,Yes,No,No
1112330,36,2,0,0,0,0,0,0,0,0,2,No,0,0.98,0.98,0,Yes,No,No,Yes,No,No
1112331,20,8,0,0,0,0,0,0,0,0,2,No,0,0.98,0.94,0,No,No,No,Yes,No,No
1112332,282,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,Yes,No,No,Yes,No,No
1112333,28,8,0,0,0,0,0,0,0,0,1,No,0,0,0,0,No,No,No,Yes,No,No
1112334,2,,0,0,0,0,0,3,9,14,1,No,0,-99,-99,0,No,No,No,No,No,No
1112335,0,8,0,2,2,3,1,2,2,2,1,No,0,0.96,0.94,0,No,No,No,Yes,No,No
1112336,2,9,0,0,0,0,0,0,0,0,2,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1112337,31,52,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
1112338,165,12,0,0,0,0,0,0,0,0,0,No,0,0.93,0.88,0,No,No,Yes,Yes,No,No
1112339,0,2,0,14,14,14,0,0,0,0,0,No,0,0.09,0.06,0,No,No,Yes,Yes,No,No
1112340,8,8,0,0,0,2,1,2,8,11,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
1112341,460,2,88,869,1893,2823,336,987,2027,3136,861,No,0,1,0.99,0,No,No,No,Yes,No,No
1112342,8,8,1,2,8,14,1,3,12,23,1,No,0,0.92,0.93,0,No,No,No,Yes,No,No
1112343,2,14,0,0,0,0,0,0,0,1,1,No,0,0.3,0.38,0,No,No,No,Yes,No,No
1112344,1,9,0,0,0,0,0,0,0,0,1,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1112345,9,8,0,14,25,36,3,10,23,29,1,No,0,0.98,0.95,0,No,No,No,Yes,No,No
1112346,1,,0,0,0,0,0,1,2,3,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112347,1,12,0,2,4,5,0,2,3,3,0,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
1112348,4,8,0,8,12,16,8,14,21,27,4,No,0,0.79,0.78,0,No,No,No,Yes,No,No
1112349,92,8,17,76,172,244,15,69,166,243,46,No,0,0.9,0.85,0,No,No,No,Yes,No,No
1112350,0,8,0,2,3,4,3,3,6,6,0,No,0,0.48,0.53,0,No,No,No,Yes,No,No
1112351,244,2,91,380,809,1233,167,442,861,1534,139,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112352,4,4,0,0,0,0,1,1,1,4,1,No,0,0.87,0.92,0,No,No,No,Yes,No,No
1112353,6,8,0,0,0,0,0,1,2,2,0,No,0,0,0,0,No,No,Yes,Yes,No,No
1112354,3,9,0,0,0,0,0,0,0,0,1,No,0,0.99,0.98,0,No,No,Yes,Yes,No,No
1112355,431,8,0,0,0,0,2,4,8,14,0,No,0,0.76,0.81,0,No,No,No,Yes,No,No
1112356,62,8,40,0,48,96,12,38,63,86,22,No,0,0,0.33,0,No,No,No,Yes,No,No
1112357,2,8,0,0,0,0,0,0,0,0,1,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112358,14,8,0,0,11,22,2,5,15,19,0,No,0,0.99,0.93,0,No,No,No,Yes,No,No
1112359,16,8,0,9,18,24,7,18,34,44,0,No,0,0.71,0.72,0,No,No,No,Yes,No,No
1112360,5,8,0,0,0,0,0,0,0,1,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112361,1,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
1112362,8,9,0,0,0,0,0,0,0,0,1,No,0,0.34,0.41,0,No,No,Yes,Yes,No,No
1112363,432,4,0,0,0,0,34,85,141,213,13,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1112364,9,8,0,0,0,0,1,1,1,1,0,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1112365,11,8,0,5,10,20,0,10,12,13,9,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1112366,25,8,0,0,0,0,0,0,0,0,2,No,0,1,0.83,0,No,No,No,Yes,No,No
1112367,5,2,1,2,2,2,1,1,1,1,0,No,0,0.27,0.11,0,Yes,No,No,Yes,No,No
1112368,61,8,0,0,0,0,0,0,1,1,2,No,0,0.81,0.89,0,No,No,No,Yes,No,No
1112369,2,8,0,0,0,0,0,0,0,0,1,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1112370,4,8,0,0,0,0,0,0,0,0,2,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1112371,4,8,0,0,0,0,0,0,0,0,2,No,0,1,1,0,No,No,Yes,Yes,No,No
1112372,1,12,0,0,0,0,0,1,1,1,1,No,0,0.82,0.79,0,Yes,No,Yes,Yes,No,No
1112373,0,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1112374,439,8,92,620,1333,1780,193,533,1143,1944,172,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112375,1,8,0,0,0,0,0,0,0,0,0,No,0,0.65,0.81,0,Yes,No,Yes,Yes,No,No
1112376,2,8,0,0,0,0,0,0,0,0,0,No,0,0.7,0.75,0,No,No,No,Yes,No,No
1112377,2,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1112378,12,8,0,6,10,18,1,5,13,21,3,No,0,0.81,0.89,0,No,No,Yes,Yes,No,No
1112379,9,9,0,0,0,0,0,0,0,0,1,No,0,0.34,0.41,0,No,No,No,Yes,No,No
1112380,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112381,43,8,0,19,38,76,8,22,37,71,29,No,0,0.88,0.89,0,No,No,No,Yes,No,No
1112382,9,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112383,4,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112384,258,2,0,0,0,0,10,21,39,132,3,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112385,10,2,0,0,0,0,0,0,0,0,2,No,0,0,0.09,0,Yes,No,Yes,Yes,No,No
1112386,673,4,0,0,0,0,16,57,106,129,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1112387,0,2,0,0,1,1,0,0,0,0,0,No,0,0.56,0.56,0,Yes,No,No,Yes,No,No
1112388,0,2,0,48,53,53,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
1112389,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1112390,99,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
1112391,270,9,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1112392,11,2,0,0,0,0,0,1,1,2,1,No,0,1,0.85,0,Yes,No,No,Yes,No,No
1112393,0,4,0,53,89,121,0,0,0,0,0,No,0,0.96,0.83,0,No,No,No,Yes,No,No
1112394,41673,,0,0,0,0,19,113,361,481,305,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112395,9,2,0,6,6,6,0,0,3,3,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112396,-94,9,80,5,8,8,205,205,205,205,0,No,0,0.91,0.74,0,No,No,No,Yes,No,No
1112397,12,2,0,0,0,0,0,0,0,0,0,No,0,0.34,0.57,0,Yes,No,No,Yes,No,No
1112398,0,2,0,12,12,12,0,0,0,0,0,No,0,0,0.01,0,Yes,No,No,Yes,No,No
1112399,4,2,0,0,0,0,0,0,0,0,0,No,0,0.09,0.06,0,No,No,Yes,Yes,No,No
1112400,4,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.95,0,Yes,No,No,Yes,No,No
1112401,4,2,0,0,0,0,0,0,0,0,0,No,0,0.78,0.82,0,Yes,No,No,Yes,No,No
1112402,0,2,5,8,16,16,0,0,0,0,0,No,0,1,0.99,0,Yes,No,No,Yes,No,No
1112403,0,4,81,50,51,51,0,0,0,0,5,No,0,0.22,0.11,0,Yes,No,No,Yes,No,No
1112404,0,2,0,7,7,7,0,0,0,0,0,No,0,0.7,0.75,0,Yes,No,No,Yes,No,No
1112405,74,2,0,0,0,14,4,10,14,14,5,No,0,0.66,0.72,0,No,No,Yes,Yes,No,No
1112406,4,2,1,0,0,0,0,0,0,0,0,No,0,0.93,0.96,0,Yes,No,Yes,Yes,No,No
1112407,0,12,0,5,8,9,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1112408,3,2,0,0,0,0,0,0,0,0,0,No,0,0.09,0.06,0,No,No,No,Yes,No,No
1112409,0,12,0,5,8,9,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1112410,6,4,0,0,0,1,0,0,0,2,0,No,0,0.69,0.68,0,Yes,No,Yes,Yes,No,No
1112411,15,2,0,0,0,0,1,3,7,8,0,No,0,0.98,0.97,0,Yes,No,No,Yes,No,No
1112412,8,2,0,0,0,0,0,0,0,1,0,No,0,0.98,0.95,0,Yes,No,No,Yes,No,No
1112413,12,8,0,0,0,0,0,0,0,0,1,No,0,0.94,0.97,0,No,No,No,Yes,No,No
1112414,9,2,0,20,40,60,1,1,1,1,0,No,0,0.79,0.89,0,No,No,No,Yes,No,No
1112415,0,4,0,10,10,10,0,0,0,0,0,No,0,0.79,0.66,0,Yes,No,No,Yes,No,No
1112416,0,4,0,341,342,342,0,0,0,0,164,No,0,0.82,0.79,0,No,No,Yes,Yes,No,No
1112417,0,12,0,5,5,5,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112418,0,2,0,3,3,3,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1112419,0,3,0,4,6,6,0,0,0,0,1,No,0,0.95,0.97,0,Yes,No,No,Yes,No,No
1112420,9,3,0,0,48,48,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1112421,0,8,0,5,7,7,0,0,0,0,0,No,0,0.46,0.35,0,Yes,No,No,Yes,No,No
1112422,14,8,0,0,0,0,0,0,0,0,1,No,0,0.74,0.65,0,Yes,No,No,Yes,No,No
1112423,999,4,8,0,0,0,8,8,8,8,4,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1112424,30,4,0,0,0,0,0,0,0,0,1,No,0,0.58,0.7,0,Yes,No,No,Yes,No,No
1112425,2,4,0,0,0,0,0,0,0,0,0,No,0,0.89,0.9,0,No,No,No,Yes,No,No
1112426,2,8,0,0,0,0,0,0,0,0,0,No,0,0.47,0.62,0,Yes,No,No,Yes,No,No
1112427,4,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,Yes,Yes,No,No
1112428,10,,0,0,0,0,2,2,5,7,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112429,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112430,20,8,0,0,0,0,2,7,22,36,4,No,0,1,0.96,0,Yes,No,No,Yes,No,No
1112431,6,8,0,16,24,24,4,11,15,23,0,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112432,2,8,0,0,0,0,0,0,1,1,0,No,0,0.73,0.69,0,Yes,No,No,Yes,No,No
1112433,101,,0,0,0,0,0,2,2,2,0,No,0,-99,-99,0,Yes,No,Yes,No,No,No
1112434,2,8,0,0,0,0,0,0,1,2,0,No,0,0.93,0.91,0,Yes,No,No,Yes,No,No
1112435,25,8,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112436,195,8,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,Yes,No,No,Yes,No,No
1112437,6,3,0,4,10,16,0,4,4,4,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,No
1112438,14,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112439,5,2,0,0,0,0,0,0,0,0,1,No,0,0.8,0.66,0,Yes,No,Yes,Yes,No,No
1112440,300,8,0,0,0,0,7,22,33,48,32,No,0,0.98,0.99,0,Yes,No,No,Yes,No,No
1112441,0,2,0,2,2,2,0,0,0,0,0,No,0,0.62,0.73,0,Yes,No,No,Yes,No,No
1112442,3,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1112443,5,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,Yes,Yes,No,No
1112444,0,4,0,5,7,7,0,0,0,0,0,No,0,0.69,0.68,0,Yes,No,No,Yes,No,No
1112445,5,2,0,0,0,0,0,0,0,0,1,No,0,0.8,0.66,0,Yes,No,No,Yes,No,No
1112446,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
1112447,0,2,0,8,14,14,0,0,0,0,1,No,8,0.76,0.88,0,Yes,No,No,Yes,No,No
1112448,166,8,12,108,196,284,70,156,303,334,105,No,0,0.96,0.83,0,No,No,No,Yes,No,No
1112449,10,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.69,0,No,No,No,Yes,No,No
1112450,4,4,0,0,0,0,0,0,0,0,0,No,0,0.69,0.68,0,No,No,No,Yes,No,No
1112451,227,2,0,135,360,585,11,174,204,204,25,No,0,0.59,0.49,0,Yes,No,No,Yes,No,No
1112452,4,2,0,1,2,2,0,0,0,0,0,No,0,0.1,0.13,0,Yes,No,No,Yes,No,No
1112453,1,2,0,4,5,5,2,2,2,2,0,No,0,0.92,0.96,0,Yes,No,No,Yes,No,No
1112454,0,4,116,58,69,69,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,Yes,Yes,No,No
1112455,71,8,1,294,510,807,75,206,309,334,12,No,0,0.98,0.93,0,No,No,Yes,Yes,No,No
1112456,3,4,4,2,2,2,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1112457,7,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,Yes,No,No,Yes,No,No
1112458,26,2,0,0,0,0,0,4,7,10,1,No,0,0,0.13,0,Yes,No,No,Yes,No,No
1112459,56,10,32,84,168,252,39,97,172,253,41,No,0,0.85,0.88,0,No,No,No,Yes,No,No
1112460,11,2,0,0,0,0,0,0,0,0,0,No,0,0.98,0.93,0,Yes,No,No,Yes,No,No
1112461,-54,12,12,1476,1476,1476,206,1112,1450,1817,494,No,0,0.93,0.92,96,No,No,No,Yes,No,No
1112462,177,,5,0,0,0,74,276,574,987,639,No,0,-99,-99,0,No,No,No,No,No,No
1112463,50,8,48,216,312,456,48,158,357,729,32,No,0,0.93,0.97,0,No,No,No,Yes,No,No
1112464,943,12,0,0,0,0,6,16,57,199,46,No,0,-99,0.25,0,No,No,No,No,No,No
1112465,20,8,0,0,17,34,6,23,39,69,0,No,0,1,0.94,0,No,No,No,Yes,No,No
1112466,9,12,0,0,8,8,2,2,10,15,2,No,0,0.86,0.89,0,No,No,Yes,Yes,No,No
1112467,34,8,1,0,27,54,6,25,58,94,19,No,0,0.82,0.87,0,No,No,No,Yes,No,No
1112468,0,2,0,10,12,12,0,0,0,0,0,No,0,0.05,0.24,0,Yes,No,Yes,Yes,No,No
1112469,12,2,0,0,0,0,0,0,0,0,0,No,0,1,0.98,0,Yes,No,No,Yes,No,No
1112470,8,2,0,0,0,0,0,0,0,0,0,No,0,0.26,0.32,0,Yes,No,No,Yes,No,No
1112471,19,2,0,0,0,0,0,1,1,1,0,No,0,0.8,0.66,0,No,No,Yes,Yes,No,No
1112472,9,4,0,0,0,0,0,0,0,0,0,No,0,0.77,0.8,0,No,No,No,Yes,No,No
1112473,8,,0,0,0,0,1,2,2,2,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
1112474,3,8,0,12,12,20,7,13,19,30,0,No,0,0.92,0.75,0,No,No,No,Yes,No,No
1112475,19,12,0,24,40,56,5,14,47,69,1,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1112476,153,6,15,30,88,127,15,61,109,196,687,No,0,0.79,0.66,0,No,No,No,Yes,No,No
1112477,11,8,0,0,0,0,1,3,5,12,0,No,0,0.77,0.74,0,No,No,No,Yes,No,No
1112478,137,8,49,250,453,653,83,294,548,846,118,No,0,0.95,0.97,0,No,No,No,Yes,No,No
1112479,11,,11,0,0,0,3,8,15,20,5,No,0,-99,-99,0,No,No,No,No,No,No
1112480,77,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,No,No,No,Yes,No,No
1112481,10,8,0,8,18,28,0,5,10,19,8,No,0,0.82,0.78,0,No,No,No,Yes,No,No
1112482,3,12,0,0,0,0,0,0,0,0,0,No,0,0.82,0.79,0,Yes,No,No,Yes,No,No
1112483,0,9,0,3,3,3,0,0,0,2,0,No,0,0.69,0.68,0,No,No,Yes,Yes,No,No
1112484,3,9,0,0,0,0,0,0,0,0,0,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112485,58,8,8,21,42,70,10,26,57,101,19,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1112486,4,8,0,0,0,0,0,0,0,0,0,No,0,0.82,0.78,0,Yes,No,No,Yes,No,No
1112487,4,9,0,0,0,0,0,0,0,1,1,No,0,0.99,0.98,0,No,No,No,Yes,No,No
1112488,0,8,0,0,0,0,0,0,0,0,0,No,0,0.78,0.82,0,No,No,No,Yes,No,No
1112489,89,9,63,0,63,126,21,72,153,237,15,No,0,0.91,0.74,0,No,No,No,Yes,No,No
1112490,6,8,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,Yes,Yes,No,No
1112491,123,9,0,0,0,0,0,0,0,1,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1112492,12,9,0,0,0,0,0,0,0,0,0,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1112493,4,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1112494,16,14,0,0,0,0,0,0,0,0,1,No,0,0.99,0.99,0,No,No,No,Yes,No,No
1112495,10,9,0,0,0,2,2,3,7,13,2,No,0,0.85,0.83,0,No,No,No,Yes,No,No
1112496,3,12,0,0,0,0,0,0,0,0,0,No,0,0.62,0.73,0,No,No,No,Yes,No,No
1112497,4,9,0,0,0,0,0,1,2,4,2,No,0,0.85,0.83,0,Yes,No,No,Yes,No,No
